1340830395 0 0 0 0 0
1340830790 0 0 0 0 0
1340830853 0 0 0 0 0
1340830926 0 0 0 0 0
1340830969 0 0 0 0 0
1340833006 50 0 0 0 0
1340835840 118 0 0 0 0
1340838038 363 0 0 0 0
1340839721 363 125 0 0 0
1340840772 363 125 0 0 0
1340841259 363 155 0 0 0
1340841280 363 155 0 0 0
1340841846 363 155 0 0 0
1340842008 363 155 0 0 0
1340844565 363 155 0 0 0
1340844931 363 155 0 0 0
