1340830395 0 0 0 0 1
1340830790 1 0 0 0 1
1340830853 1 0 0 1 1
1340830926 2 0 0 1 1
1340830969 3 0 0 1 1
1340833006 4 0 0 1 1
1340835840 5 0 0 1 1
1340838038 6 0 0 1 1
1340839721 6 1 0 1 1
1340840772 6 1 1 1 1
1340841259 6 2 1 1 1
1340841280 6 3 1 1 1
1340841846 6 4 1 1 1
1340842008 6 5 1 1 1
1340844565 6 5 2 1 1
1340844931 7 5 2 1 1
